"¿µ¾÷ÀÏ option 
= Five Day",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
start date,2004-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
end date,2025-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
currency,Local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-11-30,101.1482 ,22.7496 ,37.9592 ,13.8211 ,9.6773 ,27.3467 ,23.3698 ,17.2543 ,48.5934 ,13.4176 ,18.0308 ,7.8919 ,1481.1400 ,405.6391 ,415.8859 ,273.0300 ,163.2337 ,422.8057 ,357.4687 ,303.3277 ,562.1327 ,216.0280 ,257.5929 ,151.5526 ,2222.3477 ,#N/A,#N/A,#N/A,#N/A,124.7422 ,#N/A,138.5000 ,#N/A,166.3707 ,#N/A,#N/A,13042079.8907 ,2125290.2608 ,2413739.5769 ,1154081.7497 ,455084.6349 ,1600192.3186 ,1508028.5325 ,1340279.4225 ,1546325.3633 ,466922.8336 ,432135.1978 ,143955.4530 ,,,,
2007-12-03,101.1893 ,22.8074 ,37.7639 ,13.8826 ,9.7368 ,27.3516 ,23.3971 ,17.2330 ,48.8218 ,13.4304 ,17.9996 ,7.9063 ,1472.4200 ,402.0205 ,411.0764 ,271.9805 ,163.5075 ,420.1063 ,353.5404 ,302.0218 ,563.8276 ,217.5542 ,256.5738 ,150.3721 ,2209.3060 ,#N/A,#N/A,#N/A,#N/A,123.9458 ,#N/A,137.9058 ,#N/A,167.5790 ,#N/A,#N/A,12965231.7469 ,2106330.6851 ,2385825.8437 ,1149633.9013 ,455848.0986 ,1589975.9844 ,1491456.5005 ,1334509.1427 ,1551004.3691 ,470221.7310 ,430425.4904 ,142834.1325 ,,,,
2007-12-04,101.1109 ,22.8368 ,37.6407 ,13.7837 ,9.6975 ,27.3824 ,23.4107 ,17.2053 ,48.7746 ,13.4298 ,18.0130 ,7.9396 ,1462.7900 ,400.8426 ,403.4602 ,270.8975 ,162.4764 ,418.8406 ,351.4168 ,301.7075 ,558.9155 ,219.6892 ,254.8484 ,146.3343 ,2194.8685 ,#N/A,#N/A,#N/A,#N/A,123.5723 ,#N/A,137.7623 ,#N/A,169.2235 ,#N/A,#N/A,12880474.2518 ,2100159.8347 ,2341622.3976 ,1145055.7451 ,452973.5269 ,1585185.4752 ,1482497.9118 ,1333120.1493 ,1537491.9309 ,474836.2897 ,427530.9906 ,138998.7139 ,,,,
2007-12-05,100.9884 ,22.7675 ,37.6438 ,13.6489 ,9.7753 ,27.4021 ,23.4248 ,17.1957 ,48.6932 ,13.4294 ,17.9158 ,7.9928 ,1485.0100 ,410.9506 ,411.5931 ,270.1647 ,164.6476 ,423.9328 ,356.6300 ,303.5095 ,569.2363 ,223.1436 ,259.2741 ,151.6936 ,2229.0234 ,#N/A,#N/A,#N/A,#N/A,125.1198 ,#N/A,138.6512 ,#N/A,171.9215 ,#N/A,#N/A,13076100.4999 ,2153119.0105 ,2388824.8383 ,1141958.4560 ,459026.4831 ,1604457.9354 ,1504490.4015 ,1341082.4172 ,1565882.6953 ,482302.6616 ,434955.6009 ,144089.3869 ,,,,
2007-12-06,101.1285 ,22.7922 ,37.8437 ,13.5429 ,9.7504 ,27.3864 ,23.4391 ,17.2517 ,48.8032 ,13.4291 ,17.8848 ,8.0475 ,1507.3400 ,416.8830 ,422.3636 ,273.1262 ,165.7879 ,426.0558 ,362.3880 ,305.5406 ,583.1492 ,222.8210 ,264.3616 ,156.6635 ,2262.6974 ,#N/A,#N/A,#N/A,#N/A,125.7541 ,#N/A,139.5791 ,#N/A,171.7343 ,#N/A,#N/A,13269998.5601 ,2184201.2314 ,2449957.5436 ,1153597.7670 ,462205.6266 ,1611947.1934 ,1528781.3706 ,1350057.0146 ,1604155.0814 ,481605.3612 ,443490.3704 ,148810.1233 ,,,,
2007-12-07,101.0193 ,22.7977 ,37.6354 ,13.5494 ,9.7474 ,27.3306 ,23.4458 ,17.2651 ,48.8471 ,13.4343 ,17.9603 ,7.9990 ,1504.6600 ,416.1016 ,418.1095 ,273.8115 ,165.8239 ,425.2049 ,363.4842 ,305.4702 ,581.8966 ,223.2769 ,266.4500 ,155.5051 ,2258.6842 ,#N/A,#N/A,#N/A,#N/A,125.5029 ,#N/A,139.5574 ,#N/A,172.0857 ,#N/A,#N/A,13246360.6295 ,2180107.1063 ,2425282.0420 ,1156492.2498 ,462305.9911 ,1608727.9195 ,1533405.6593 ,1349745.8485 ,1600709.2530 ,482590.7853 ,446993.7746 ,147709.8063 ,,,,
2007-12-10,101.0930 ,22.8318 ,37.7256 ,13.4891 ,9.7397 ,27.3085 ,23.4543 ,17.2829 ,48.9013 ,13.4402 ,17.9595 ,8.0588 ,1515.9600 ,418.9322 ,426.6672 ,274.4910 ,164.8720 ,425.8659 ,365.6211 ,306.6066 ,585.8648 ,223.9090 ,270.0117 ,159.4398 ,2275.7044 ,#N/A,#N/A,#N/A,#N/A,125.7018 ,#N/A,140.0766 ,#N/A,172.5728 ,#N/A,#N/A,13344740.3398 ,2194937.6293 ,2474921.0036 ,1159362.2267 ,459652.2093 ,1611228.5982 ,1542420.7027 ,1354767.5056 ,1611625.3274 ,483956.9878 ,451868.1491 ,151447.2750 ,,,,
2007-12-11,100.8993 ,22.8565 ,37.4056 ,13.4822 ,9.8679 ,27.3267 ,23.3927 ,17.2733 ,48.9107 ,13.4496 ,17.8727 ,7.9557 ,1477.6500 ,410.9107 ,405.6197 ,266.6050 ,166.4368 ,419.3953 ,356.0129 ,302.6395 ,573.9749 ,218.8384 ,259.2812 ,149.4620 ,2218.2089 ,#N/A,#N/A,#N/A,#N/A,123.7921 ,#N/A,138.2642 ,#N/A,168.6648 ,#N/A,#N/A,13007488.3118 ,2152910.2612 ,2352833.3319 ,1126054.5650 ,464014.8731 ,1586747.6543 ,1501886.8798 ,1337238.2902 ,1578894.7711 ,472997.2819 ,433910.4033 ,141969.6308 ,,,,
2007-12-12,100.8629 ,22.8405 ,37.2821 ,13.4920 ,9.9586 ,27.3362 ,23.3502 ,17.2976 ,49.0294 ,13.4654 ,17.8401 ,8.0142 ,1486.5900 ,415.4358 ,401.8535 ,266.4445 ,171.5100 ,420.0232 ,358.1349 ,304.5535 ,587.7168 ,219.1166 ,262.3785 ,149.8266 ,2231.8373 ,#N/A,#N/A,#N/A,#N/A,123.9774 ,#N/A,139.1838 ,#N/A,168.8792 ,#N/A,#N/A,13086210.6448 ,2176618.5567 ,2330986.9602 ,1125376.2909 ,478158.4412 ,1589123.5830 ,1510838.9781 ,1345695.5887 ,1616719.8328 ,473598.6053 ,439093.8078 ,142315.9649 ,,,,
2007-12-13,100.4270 ,22.7793 ,36.6849 ,13.4954 ,9.9130 ,27.3906 ,23.3466 ,17.3051 ,49.0309 ,13.4579 ,17.6444 ,7.9783 ,1488.4100 ,416.0980 ,399.8844 ,265.5620 ,171.1680 ,418.9948 ,361.0926 ,304.6968 ,591.5872 ,221.7824 ,264.1986 ,147.8651 ,2234.6274 ,#N/A,#N/A,#N/A,#N/A,123.6739 ,#N/A,139.2492 ,#N/A,170.9564 ,#N/A,#N/A,13102252.3023 ,2180088.1031 ,2319565.0729 ,1121649.1467 ,477204.9865 ,1585232.9411 ,1523316.4230 ,1346328.5089 ,1627366.8385 ,479360.4835 ,442139.7983 ,140452.7650 ,,,,
2007-12-14,100.3448 ,22.7575 ,36.4149 ,13.5828 ,9.8809 ,27.4410 ,23.3611 ,17.3107 ,49.1285 ,13.4440 ,17.6462 ,7.9314 ,1467.9500 ,411.4110 ,392.5315 ,261.7346 ,168.8172 ,415.0099 ,355.8617 ,301.9674 ,582.5916 ,218.3496 ,258.9356 ,142.8790 ,2203.9800 ,#N/A,#N/A,#N/A,#N/A,122.4976 ,#N/A,138.0019 ,#N/A,168.3103 ,#N/A,#N/A,12927311.3603 ,2155531.0858 ,2276914.0513 ,1110647.2920 ,470651.3210 ,1570155.9728 ,1501249.0162 ,1334268.6087 ,1602621.0978 ,471940.7881 ,433332.1267 ,135716.6557 ,,,,
2007-12-17,100.4827 ,22.7881 ,36.4839 ,13.7445 ,9.8855 ,27.4282 ,23.3938 ,17.3344 ,49.1230 ,13.4348 ,17.5803 ,7.9170 ,1445.9000 ,402.5689 ,388.9524 ,259.2306 ,165.4422 ,410.5689 ,349.7770 ,299.3151 ,570.5016 ,215.5759 ,250.8035 ,139.2678 ,2170.9112 ,#N/A,#N/A,#N/A,#N/A,121.1868 ,#N/A,136.7897 ,#N/A,166.1722 ,#N/A,#N/A,12733136.0897 ,2109204.1063 ,2256153.2114 ,1100021.6834 ,461242.0089 ,1553353.9733 ,1475580.0017 ,1322548.9696 ,1569363.4828 ,465945.6634 ,419722.9888 ,132286.4501 ,,,,
2007-12-18,100.5372 ,22.7651 ,36.5571 ,13.8658 ,9.9041 ,27.4033 ,23.3841 ,17.3243 ,49.1669 ,13.4338 ,17.5415 ,7.8765 ,1454.9800 ,404.7220 ,389.3360 ,261.4844 ,166.5695 ,413.4195 ,351.7621 ,299.5910 ,578.7207 ,218.7339 ,253.1284 ,140.5870 ,2184.5488 ,#N/A,#N/A,#N/A,#N/A,122.0282 ,#N/A,136.9159 ,#N/A,168.6270 ,#N/A,#N/A,12813053.3661 ,2120484.7331 ,2258378.3282 ,1109585.6916 ,464384.8063 ,1564138.8523 ,1483954.3931 ,1323768.3449 ,1591973.0219 ,472771.5358 ,423613.6589 ,133539.5331 ,,,,
2007-12-19,100.4720 ,22.8951 ,36.3223 ,13.7972 ,9.8431 ,27.3367 ,23.3796 ,17.3488 ,49.3646 ,13.4345 ,17.7427 ,7.8976 ,1453.0000 ,405.8537 ,389.7699 ,259.0818 ,164.6479 ,411.6445 ,349.6434 ,300.1429 ,581.2800 ,217.3191 ,252.4941 ,142.5533 ,2181.6299 ,#N/A,#N/A,#N/A,#N/A,121.5043 ,#N/A,137.1769 ,#N/A,167.5362 ,#N/A,#N/A,12795652.4591 ,2126414.3404 ,2260895.0061 ,1099390.1454 ,459027.5236 ,1557423.2612 ,1475016.4823 ,1326206.8216 ,1599013.2270 ,469713.5282 ,422552.1233 ,135407.2437 ,,,,
2007-12-20,100.5764 ,22.8817 ,36.2729 ,13.7543 ,9.8376 ,27.3773 ,23.4011 ,17.3657 ,49.7883 ,13.4249 ,17.6744 ,7.8193 ,1460.1200 ,412.4294 ,387.2243 ,259.4699 ,165.8774 ,413.3422 ,351.1870 ,300.5855 ,586.6605 ,217.5528 ,257.0956 ,141.3962 ,2192.7133 ,#N/A,#N/A,#N/A,#N/A,122.0054 ,#N/A,137.3791 ,#N/A,167.7164 ,#N/A,#N/A,12858310.4642 ,2160866.7759 ,2246128.9005 ,1101036.9368 ,462455.2811 ,1563846.2768 ,1481528.3021 ,1328162.4178 ,1613814.1430 ,470218.7027 ,430252.7277 ,134308.1274 ,,,,
2007-12-21,100.5724 ,22.7675 ,36.2374 ,13.7181 ,9.8640 ,27.3844 ,23.3990 ,17.3799 ,49.9584 ,13.4292 ,17.8296 ,7.8024 ,1484.4600 ,418.6617 ,395.1321 ,263.1439 ,169.3718 ,417.9006 ,357.4316 ,303.8674 ,600.6707 ,219.1914 ,263.2506 ,143.8400 ,2229.5138 ,#N/A,#N/A,#N/A,#N/A,123.3509 ,#N/A,139.0243 ,#N/A,168.9796 ,#N/A,#N/A,13077619.1491 ,2193520.4081 ,2292007.5441 ,1113974.7622 ,472197.4028 ,1581092.5695 ,1507871.9540 ,1342664.0938 ,1659976.7848 ,473760.2367 ,440553.3932 ,136629.4705 ,,,,
2007-12-24,100.6388 ,22.7656 ,36.3267 ,13.7940 ,9.8680 ,27.3645 ,23.4103 ,17.3645 ,50.0379 ,13.4446 ,17.8085 ,7.8895 ,1496.4500 ,422.2305 ,402.1277 ,265.4099 ,169.9325 ,418.3594 ,361.0642 ,305.1551 ,604.0428 ,219.2604 ,265.0041 ,149.5473 ,2247.5388 ,#N/A,#N/A,#N/A,#N/A,123.4863 ,#N/A,139.6156 ,#N/A,169.0570 ,#N/A,#N/A,13111474.2018 ,2208399.6607 ,2326691.2270 ,1111436.2457 ,471087.6285 ,1572982.3960 ,1509729.0968 ,1341468.0398 ,1657746.9369 ,472241.3180 ,439691.6525 ,141515.1663 ,,,,
2007-12-25,100.6725 ,22.7766 ,36.3401 ,13.8017 ,9.8722 ,27.3719 ,23.4176 ,17.3691 ,50.0488 ,13.4469 ,17.8138 ,7.8917 ,1496.4500 ,422.2305 ,402.1277 ,265.4099 ,169.9325 ,418.3594 ,361.0642 ,305.1551 ,604.0428 ,219.2604 ,265.0041 ,149.5473 ,2247.5388 ,#N/A,#N/A,#N/A,#N/A,123.4863 ,#N/A,139.6156 ,#N/A,169.0570 ,#N/A,#N/A,13111474.2018 ,2208399.6607 ,2326691.2270 ,1111436.2457 ,471087.6285 ,1572982.3960 ,1509729.0968 ,1341468.0398 ,1657746.9369 ,472241.3180 ,439691.6525 ,141515.1663 ,,,,
2007-12-26,100.6264 ,22.7834 ,36.2303 ,13.7160 ,9.8894 ,27.3983 ,23.4209 ,17.3913 ,50.0776 ,13.4526 ,17.7948 ,7.8234 ,1497.6600 ,423.1477 ,400.2103 ,264.0772 ,172.0698 ,417.9725 ,361.1003 ,304.5926 ,611.1722 ,218.3059 ,266.6838 ,146.3392 ,2249.3805 ,#N/A,#N/A,#N/A,#N/A,123.3721 ,#N/A,139.3603 ,#N/A,168.3211 ,#N/A,#N/A,13122042.1774 ,2213197.0513 ,2315597.2728 ,1105854.9982 ,477012.5546 ,1571527.5538 ,1509880.0412 ,1338995.4435 ,1677313.2019 ,470185.5284 ,442478.5317 ,138479.3858 ,,,,
2007-12-27,100.6428 ,22.7895 ,36.2370 ,13.7050 ,9.8962 ,27.3888 ,23.4407 ,17.3994 ,50.0498 ,13.4513 ,17.7967 ,7.8079 ,1476.3700 ,416.2626 ,391.2564 ,260.7134 ,170.2112 ,413.2039 ,356.4556 ,301.7140 ,604.8120 ,216.3302 ,261.9802 ,142.1847 ,2217.7713 ,#N/A,#N/A,#N/A,#N/A,121.9713 ,#N/A,138.0468 ,#N/A,166.8599 ,#N/A,#N/A,12934590.8466 ,2177186.0380 ,2262914.9718 ,1091769.0223 ,471860.0225 ,1553598.3339 ,1490458.8633 ,1326341.1477 ,1659857.7998 ,465930.3341 ,434674.3132 ,133677.6042 ,,,,
2007-12-28,100.6401 ,22.8126 ,36.1331 ,13.7163 ,9.9087 ,27.3839 ,23.4483 ,17.4005 ,50.1026 ,13.4564 ,17.7682 ,7.7917 ,1478.4900 ,416.4927 ,389.4301 ,260.2194 ,171.1719 ,413.3644 ,356.9935 ,302.6820 ,610.7986 ,217.9975 ,262.1135 ,140.4833 ,2220.9940 ,#N/A,#N/A,#N/A,#N/A,122.0186 ,#N/A,138.4897 ,#N/A,168.1458 ,#N/A,#N/A,12953174.5977 ,2178389.1254 ,2252352.3854 ,1089700.1235 ,474523.4192 ,1554201.4429 ,1492707.8388 ,1330596.0789 ,1676287.4477 ,469521.2004 ,434895.5356 ,132077.9998 ,,,,
2007-12-31,100.7711 ,22.8537 ,36.2315 ,13.7831 ,9.9081 ,27.4192 ,23.4579 ,17.4257 ,49.9484 ,13.4636 ,17.8863 ,7.8114 ,1468.3600 ,411.6248 ,392.0778 ,259.5309 ,168.2602 ,409.7039 ,354.3509 ,299.5470 ,603.0396 ,216.1099 ,259.8416 ,141.7056 ,2205.7984 ,#N/A,#N/A,#N/A,#N/A,120.9381 ,#N/A,137.0553 ,#N/A,166.6899 ,#N/A,#N/A,12867847.8727 ,2152928.8355 ,2269679.2875 ,1091452.2855 ,466451.6678 ,1540438.9140 ,1481658.2509 ,1316814.6943 ,1654993.4134 ,465455.8115 ,427974.7124 ,133227.2153 ,,,,
2008-01-01,100.7668 ,22.8631 ,36.1833 ,13.7930 ,9.9126 ,27.4296 ,23.4665 ,17.4312 ,49.9565 ,13.4675 ,17.8898 ,7.8139 ,1468.3600 ,411.6248 ,392.0778 ,259.5309 ,168.2602 ,409.7039 ,354.3509 ,299.5470 ,603.0396 ,216.1099 ,259.8416 ,141.7056 ,2205.7984 ,#N/A,#N/A,#N/A,#N/A,120.9381 ,#N/A,137.0553 ,#N/A,166.6899 ,#N/A,#N/A,12867847.8727 ,2152928.8355 ,2269679.2875 ,1091452.2855 ,466451.6678 ,1540438.9140 ,1481658.2509 ,1316814.6943 ,1654993.4134 ,465455.8115 ,427974.7124 ,133227.2153 ,,,,
2008-01-02,100.7767 ,22.8898 ,36.1403 ,13.7762 ,9.9219 ,27.4546 ,23.4974 ,17.4120 ,50.0512 ,13.4836 ,17.7965 ,7.8658 ,1447.1600 ,403.2113 ,382.3955 ,254.1522 ,165.9385 ,406.1946 ,348.1360 ,295.4832 ,606.8063 ,213.1706 ,257.6255 ,140.7081 ,2174.2679 ,#N/A,#N/A,#N/A,#N/A,119.9437 ,#N/A,135.2057 ,#N/A,164.4228 ,#N/A,#N/A,12679926.6261 ,2114516.4781 ,2205915.7683 ,1068832.1885 ,460015.3840 ,1527244.1408 ,1455671.6584 ,1298950.4046 ,1665330.9342 ,459125.0526 ,424324.6167 ,132289.3733 ,,,,
2008-01-03,100.7736 ,22.8757 ,35.9128 ,13.8618 ,9.9499 ,27.6057 ,23.5292 ,17.3838 ,49.9634 ,13.4982 ,17.9473 ,7.7967 ,1447.1600 ,402.3397 ,379.9188 ,251.1498 ,166.7281 ,408.7041 ,349.8902 ,294.6024 ,610.0127 ,213.8473 ,261.3809 ,135.8729 ,2174.2756 ,#N/A,#N/A,#N/A,#N/A,120.6847 ,#N/A,134.8027 ,#N/A,164.9447 ,#N/A,#N/A,12679971.6236 ,2109945.9071 ,2191628.5813 ,1056205.5892 ,462204.1784 ,1536679.3332 ,1463006.4992 ,1295078.2972 ,1674130.6745 ,460582.5941 ,430509.9695 ,127743.4457 ,,,,
2008-01-04,100.7313 ,22.8695 ,35.8067 ,13.9525 ,10.0448 ,27.5932 ,23.5462 ,17.4232 ,49.8626 ,13.4796 ,17.9722 ,7.8004 ,1411.6300 ,384.1822 ,369.0704 ,243.5782 ,164.1956 ,404.1625 ,341.2619 ,292.9257 ,594.1098 ,214.5957 ,254.0246 ,130.3035 ,2120.8877 ,#N/A,#N/A,#N/A,#N/A,119.3437 ,#N/A,134.0355 ,#N/A,165.5220 ,#N/A,#N/A,12368623.0814 ,2014723.9289 ,2129037.3338 ,1024363.7802 ,455183.7437 ,1519603.5090 ,1426928.7329 ,1287707.6280 ,1630486.3842 ,462194.4169 ,418393.6238 ,122507.3139 ,,,,
2008-01-07,100.9019 ,22.8540 ,35.8735 ,14.2746 ,10.1577 ,27.6835 ,23.5160 ,17.4365 ,49.8779 ,13.4903 ,18.1142 ,7.8704 ,1416.1800 ,381.2517 ,370.6818 ,244.7550 ,166.5015 ,412.9229 ,339.0787 ,298.0309 ,587.2949 ,219.9626 ,251.2923 ,131.5498 ,2127.7391 ,#N/A,#N/A,#N/A,#N/A,121.9313 ,#N/A,136.3715 ,#N/A,169.6616 ,#N/A,#N/A,12408510.4743 ,1999356.3124 ,2138343.1197 ,1029312.4241 ,461576.0209 ,1552541.5463 ,1417800.3840 ,1310149.9675 ,1611783.5883 ,473753.6604 ,413893.4506 ,123679.0625 ,,,,
2008-01-08,101.0881 ,22.9043 ,35.6907 ,14.2920 ,10.0201 ,27.7866 ,23.5151 ,17.4123 ,50.7022 ,13.4893 ,18.1596 ,7.7794 ,1390.1900 ,370.6053 ,357.1590 ,240.0225 ,158.4634 ,416.3504 ,331.0855 ,297.1790 ,579.8632 ,219.7757 ,247.2480 ,126.1869 ,2089.1803 ,#N/A,#N/A,#N/A,#N/A,122.9435 ,#N/A,135.9912 ,#N/A,169.5574 ,#N/A,#N/A,12180744.8097 ,1943524.3164 ,2060334.4345 ,1009410.2936 ,439292.7503 ,1565428.8734 ,1384377.9691 ,1306404.8947 ,1591387.9069 ,473351.0939 ,407232.2768 ,118636.9896 ,,,,
2008-01-09,101.1464 ,22.8593 ,35.8191 ,14.3503 ,9.9464 ,27.8416 ,23.5286 ,17.3845 ,50.6048 ,13.5124 ,18.3011 ,7.8294 ,1409.1300 ,378.8220 ,363.1567 ,241.9824 ,158.5698 ,422.9973 ,333.6168 ,299.6915 ,588.4254 ,222.5743 ,249.4274 ,128.6294 ,2117.7588 ,#N/A,#N/A,#N/A,#N/A,124.9062 ,#N/A,137.1430 ,#N/A,171.7165 ,#N/A,#N/A,12346706.9967 ,1986614.5935 ,2094933.0826 ,1017652.2674 ,439587.9240 ,1590420.1204 ,1394962.1617 ,1317450.2478 ,1614886.0806 ,479378.6957 ,410821.8231 ,120933.4216 ,,,,
2008-01-10,101.1162 ,22.9068 ,35.8257 ,14.3274 ,10.0351 ,27.8080 ,23.5434 ,17.3472 ,50.5285 ,13.5099 ,18.3145 ,7.8399 ,1420.3300 ,380.0399 ,371.6200 ,245.0117 ,161.3001 ,423.5241 ,337.4803 ,301.9298 ,585.3336 ,221.4874 ,252.7619 ,131.1150 ,2134.6198 ,#N/A,#N/A,#N/A,#N/A,125.0618 ,#N/A,138.1673 ,#N/A,170.8780 ,#N/A,#N/A,12444865.9013 ,1993001.5354 ,2143755.1655 ,1030392.2016 ,447156.7703 ,1592401.0926 ,1411116.8282 ,1327289.6645 ,1606400.9013 ,477037.7372 ,416314.0049 ,123270.2596 ,,,,
2008-01-11,101.2779 ,22.8777 ,36.1079 ,14.5130 ,9.9612 ,27.8818 ,23.5260 ,17.3540 ,50.6693 ,13.5004 ,18.1578 ,7.8816 ,1401.0200 ,372.4084 ,370.8760 ,238.8594 ,156.7632 ,423.6816 ,330.8132 ,295.7467 ,576.8132 ,219.8830 ,249.6237 ,131.4261 ,2105.6835 ,#N/A,#N/A,#N/A,#N/A,125.1359 ,#N/A,135.3424 ,#N/A,169.6401 ,#N/A,#N/A,12275628.1489 ,1952980.1736 ,2139463.4706 ,1004518.5655 ,434579.6227 ,1592993.1575 ,1383239.6226 ,1300108.6933 ,1583017.5665 ,473582.1111 ,411145.1655 ,123562.7721 ,,,,
2008-01-14,101.3770 ,22.8588 ,36.0587 ,14.6102 ,9.9399 ,27.8186 ,23.5787 ,17.3423 ,50.9774 ,13.5199 ,18.0332 ,7.8375 ,1416.2500 ,382.1714 ,374.6298 ,241.1609 ,158.2378 ,421.6494 ,335.0703 ,295.0633 ,585.6006 ,220.4771 ,258.3287 ,130.9605 ,2128.5848 ,#N/A,#N/A,#N/A,#N/A,124.5357 ,#N/A,135.0297 ,#N/A,170.0986 ,#N/A,#N/A,12409137.1909 ,2004179.0463 ,2161117.8056 ,1014197.8017 ,438667.3489 ,1585352.5298 ,1401040.0238 ,1297104.3452 ,1607133.5819 ,474861.8970 ,425482.8107 ,123124.9824 ,,,,
2008-01-15,100.8800 ,22.8255 ,35.4311 ,14.7094 ,9.9289 ,27.7730 ,23.5460 ,17.3439 ,50.8138 ,13.5189 ,18.1464 ,7.7820 ,1380.9500 ,373.1908 ,360.7332 ,235.6246 ,155.0034 ,414.9657 ,327.2861 ,291.1950 ,564.9236 ,217.9029 ,250.5200 ,126.6171 ,2075.5388 ,#N/A,#N/A,#N/A,#N/A,122.5616 ,#N/A,133.2594 ,#N/A,168.1125 ,#N/A,#N/A,12099791.2717 ,1957083.2289 ,2080952.8331 ,990914.9738 ,429700.9918 ,1560222.3724 ,1368491.4908 ,1280099.3050 ,1550387.1382 ,469317.4600 ,412621.4778 ,119041.5202 ,,,,
2008-01-16,100.6964 ,22.7424 ,35.1743 ,14.7485 ,9.9781 ,27.8460 ,23.4991 ,17.4011 ,50.7027 ,13.5136 ,18.2774 ,7.8842 ,1373.2000 ,365.1267 ,365.3576 ,238.6203 ,155.1684 ,417.7982 ,326.2111 ,290.4888 ,547.5319 ,214.4865 ,242.4541 ,129.1003 ,2064.0565 ,#N/A,#N/A,#N/A,#N/A,123.3995 ,#N/A,133.0155 ,#N/A,165.4767 ,#N/A,#N/A,12031911.4743 ,1914793.6046 ,2107630.0029 ,1003513.3205 ,430158.3282 ,1570872.1517 ,1363996.2889 ,1276994.9855 ,1502657.1924 ,461959.2192 ,399336.3803 ,121376.1474 ,,,,
2008-01-17,100.5763 ,22.7824 ,34.7895 ,14.6490 ,10.0092 ,27.8265 ,23.4959 ,17.3737 ,51.1827 ,13.4963 ,18.3192 ,7.8549 ,1333.2500 ,359.3248 ,348.2389 ,234.3305 ,151.9925 ,409.6375 ,314.4468 ,286.5835 ,526.4144 ,206.3626 ,229.3504 ,126.5267 ,2004.0645 ,#N/A,#N/A,#N/A,#N/A,120.9894 ,#N/A,131.2337 ,#N/A,159.2105 ,#N/A,#N/A,11681990.8811 ,1884367.6491 ,2009011.1382 ,985471.5701 ,421354.1315 ,1540191.3246 ,1314836.5054 ,1259826.9468 ,1444702.0258 ,444465.7739 ,377763.8156 ,118956.4695 ,,,,
2008-01-18,100.5723 ,22.8702 ,34.7219 ,14.5474 ,9.7203 ,27.8360 ,23.5032 ,17.3658 ,51.0658 ,13.4821 ,18.4742 ,7.9299 ,1325.1900 ,360.7683 ,342.0323 ,234.3394 ,144.0512 ,403.1156 ,317.3464 ,283.5887 ,528.4957 ,202.8297 ,233.6615 ,125.3919 ,1991.9791 ,#N/A,#N/A,#N/A,#N/A,119.0629 ,#N/A,129.8623 ,#N/A,156.4835 ,#N/A,#N/A,11611352.0086 ,1891936.8506 ,1973185.1953 ,985509.9633 ,399339.3336 ,1515667.4019 ,1326930.0371 ,1246661.9122 ,1450413.8594 ,436852.9186 ,384854.5366 ,117889.5552 ,,,,
2008-01-21,100.6904 ,22.8920 ,34.7579 ,14.5653 ,9.7330 ,27.8648 ,23.5028 ,17.3793 ,51.2071 ,13.4958 ,18.5156 ,7.9383 ,1325.1900 ,360.7683 ,342.0323 ,234.3394 ,144.0512 ,403.1156 ,317.3464 ,283.5887 ,528.4957 ,202.8297 ,233.6615 ,125.3919 ,1991.9791 ,#N/A,#N/A,#N/A,#N/A,119.0629 ,#N/A,129.8623 ,#N/A,156.4835 ,#N/A,#N/A,11611352.0086 ,1891936.8506 ,1973185.1953 ,985509.9633 ,399339.3336 ,1515667.4019 ,1326930.0371 ,1246661.9122 ,1450413.8594 ,436852.9186 ,384854.5366 ,117889.5552 ,,,,
2008-01-22,100.6142 ,22.8903 ,34.7325 ,14.4845 ,9.7783 ,27.7698 ,23.4846 ,17.3128 ,51.3931 ,13.4905 ,18.4942 ,8.0734 ,1310.5000 ,349.6865 ,349.6555 ,238.2263 ,142.3186 ,390.4091 ,316.9299 ,279.4898 ,514.0706 ,196.0134 ,231.0203 ,130.4526 ,1969.9029 ,#N/A,#N/A,#N/A,#N/A,115.3099 ,#N/A,127.9853 ,#N/A,151.2200 ,#N/A,#N/A,11482668.6521 ,1833822.2015 ,2017241.0981 ,1001856.2702 ,394536.2037 ,1467892.5021 ,1325188.9748 ,1228643.1065 ,1410825.3302 ,422158.7697 ,380504.1952 ,122647.4783 ,,,,
